Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
MixedShapesSmallTrain,0.8463520000000001,0.025962950063503965,0.83886,0.027468641757465943
MoteStrain,0.9220459999999999,0.008567260005392626,0.9212640000000001,0.008736838329739195
NonInvasiveFetalECGThorax1,0.7996939999999999,0.009907489288412051,0.794986,0.010167289904394377
NonInvasiveFetalECGThorax2,0.8436640000000001,0.011114254990776503,0.8379099999999999,0.010213894458040957
OSULeaf,0.796692,0.03923855930076942,0.7874960000000002,0.04844033468092474
OliveOil,0.7200019999999999,0.17204782281679706,0.581096,0.24321873551188444
PLAID,0.7571680000000001,0.009539327858921713,0.728386,0.013993000535982273
PhalangesOutlinesCorrect,0.736362,0.01339728987519489,0.680774,0.018871682065995102
Phoneme,0.229746,0.011094361811298567,0.13653600000000002,0.005888458541927592
PickupGestureWiimoteZ,0.556,0.038781438859330615,0.5320099999999999,0.04637565180134939
PigAirwayPressure,0.19134800000000002,0.046053968949483604,0.19618600000000003,0.04798486119600639
PigArtPressure,0.8173079999999999,0.03440050836833666,0.8036099999999999,0.03773535212502989
PigCVP,0.635578,0.051546118922766615,0.629042,0.046281011829907105
Plane,0.994286,0.007619500246079136,0.9943120000000001,0.008022197703871437
PowerCons,0.9544419999999999,0.013789403757958507,0.95444,0.0137868255954734
ProximalPhalanxOutlineAgeGroup,0.8556100000000001,0.005853334092634733,0.765394,0.015593709757463124
ProximalPhalanxOutlineCorrect,0.8309279999999999,0.008801016759443189,0.771094,0.014215457220926792
ProximalPhalanxTW,0.793172,0.014000431993335043,0.437488,0.0258335815557967
RefrigerationDevices,0.497598,0.011135497115082013,0.48434,0.014091483953083173
Rock,0.7999999999999999,0.02828427124746188,0.769554,0.027673703474598438
ScreenType,0.441066,0.023706981756436228,0.44069400000000003,0.024005982254429847
SemgHandGenderCh2,0.8523339999999999,0.013647922332721588,0.8393499999999999,0.014385424567943767
SemgHandMovementCh2,0.45555399999999996,0.014333454014995821,0.45713,0.01363370529239942
SemgHandSubjectCh2,0.7324439999999999,0.011120227695510543,0.722848,0.012196887143857665
ShakeGestureWiimoteZ,0.7680000000000001,0.02400000000000002,0.732884,0.030600091895286854
ShapeletSim,0.7944419999999999,0.06840426314200015,0.792354,0.069676812958114
ShapesAll,0.704,0.01678795878003043,0.6878019999999999,0.01879569567746827
SmallKitchenAppliances,0.7914680000000001,0.007800262559683506,0.790484,0.007562263153315939
SmoothSubspace,0.828,0.01808523043812271,0.826844,0.01808892213483155
SonyAIBORobotSurface1,0.75774,0.04169082584934006,0.75482,0.0443756965015762
SonyAIBORobotSurface2,0.866948,0.010160142518685474,0.8622699999999999,0.009923013655135215
StarLightCurves,0.9700340000000001,0.0017900905005054971,0.958248,0.002476339233626926
Strawberry,0.950812,0.010863418246574148,0.9467000000000001,0.011972797501002011
SwedishLeaf,0.8544,0.007706620530427073,0.852788,0.008604323099465733
Symbols,0.923818,0.015638501718515118,0.9226980000000001,0.016915013922548232
SyntheticControl,0.950666,0.007715554678699409,0.950632,0.007828316294069857
ToeSegmentation1,0.8885959999999999,0.016553033075542376,0.887872,0.016850599277177084
ToeSegmentation2,0.8876899999999999,0.026911558111711045,0.833916,0.03096589129994487
Trace,0.998,0.0040000000000000036,0.998102,0.0037959999999999995
TwoLeadECG,0.8941199999999998,0.03635554263107622,0.8929,0.037118770453774444
TwoPatterns,0.8610999999999999,0.024630062931304087,0.8580840000000001,0.026160044801184886
UMD,0.902778,0.009821713496126837,0.90199,0.009885348754596361
UWaveGestureLibraryAll,0.88392,0.008317889155308605,0.8829,0.008681744064414696
UWaveGestureLibraryX,0.766668,0.013649719997128136,0.74348,0.017209378838296277
UWaveGestureLibraryY,0.679566,0.01079041908361302,0.6699780000000001,0.012744072190630444
UWaveGestureLibraryZ,0.70285,0.009066728186065819,0.6850099999999999,0.011215751423778975
Wafer,0.9897139999999999,0.0022932213150936736,0.9728439999999999,0.006499866460166697
Wine,0.785186,0.030088237967684332,0.7779159999999999,0.03380136423282351
WordSynonyms,0.576804,0.01925038659352066,0.44914999999999994,0.02492490401185129
Worms,0.703896,0.025181531009849243,0.675172,0.02307661708309951
WormsTwoClass,0.748052,0.030287850633546103,0.741108,0.030035603140273356
Yoga,0.7346679999999999,0.012785339103832947,0.731004,0.012168483225118914
