Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
GestureMidAirD3,0.267692,0.016426966122811595,0.241496,0.020333874790604962
GesturePebbleZ1,0.9,0.008545997893751194,0.8946379999999999,0.00923185225185064
GesturePebbleZ2,0.8177220000000001,0.013512872973575962,0.8127279999999999,0.012696456828580189
Haptics,0.45909199999999994,0.00757046207308379,0.4320399999999999,0.007891131731253767
InlineSkate,0.33781999999999995,0.007575602946300697,0.341228,0.006572964019375127
InsectEPGRegularTrain,0.866668,0.014677877775754892,0.84313,0.019628934764780313
InsectEPGSmallTrain,0.71486,0.022287391054136435,0.658042,0.022564367839582846
InsectWingbeatSound,0.62273,0.002303154358700264,0.607286,0.0023601745698146994
LargeKitchenAppliances,0.8448019999999999,0.010450748107193094,0.844946,0.010512332947543099
Lightning7,0.78904,0.010960000000000036,0.7582519999999999,0.017091342135713034
Mallat,0.884434,0.035180421032159355,0.878014,0.04063631065931062
Meat,0.9033339999999999,0.012474685727504329,0.9026700000000002,0.01302307490572022
MedicalImages,0.702104,0.005917373065812232,0.646078,0.011604784185843348
MelbournePedestrian,0.806152,0.0019300507765341213,0.8017919999999998,0.0022901737925318834
MiddlePhalanxOutlineAgeGroup,0.5857140000000001,0.03518532114390884,0.485332,0.021003790515047503
MiddlePhalanxTW,0.562338,0.010549679426409098,0.42161,0.010865709364786091
MixedShapesRegularTrain,0.9380620000000001,0.006117785220159346,0.935854,0.0064078252160932065
MixedShapesSmallTrain,0.8908039999999999,0.007640765930193133,0.8848039999999999,0.008079674745928841
NonInvasiveFetalECGThorax1,0.8523160000000001,0.00467821162411448,0.846306,0.004752340896863388
NonInvasiveFetalECGThorax2,0.888346,0.010362491206268868,0.8833,0.009475266750862478
OSULeaf,0.8388439999999999,0.025607520457865525,0.815944,0.03866767259611059
OliveOil,0.8266640000000001,0.013331999999999988,0.756638,0.004244000000000004
PLAID,0.834636,0.013400177013756228,0.795076,0.01803973902250253
Phoneme,0.23027800000000004,0.005301423959654614,0.14198,0.004772542299445859
PickupGestureWiimoteZ,0.748,0.02039607805437116,0.741922,0.02105902124981119
PigAirwayPressure,0.28750200000000004,0.06308055339009004,0.285248,0.05753481220965269
PigArtPressure,0.765384,0.046352916887721314,0.7548739999999999,0.048268713510927555
PigCVP,0.6980759999999999,0.018343621888820077,0.691458,0.017576997923422533
Plane,1.0,0.0,1.0,0.0
ProximalPhalanxOutlineAgeGroup,0.8565860000000001,0.0049738982699689465,0.767194,0.0043384264428476685
ProximalPhalanxTW,0.8078059999999999,0.006616015719449253,0.48615,0.028942907248581666
RefrigerationDevices,0.510932,0.011009038831796365,0.500888,0.012231258970359517
Rock,0.836,0.0195959179422654,0.824024,0.025582664912006323
ScreenType,0.4437340000000001,0.03433904692911558,0.442044,0.032666703904740683
SemgHandMovementCh2,0.495556,0.0070246839074794,0.498134,0.007442337267283724
SemgHandSubjectCh2,0.793334,0.010132651380561764,0.788704,0.010624015436735764
ShakeGestureWiimoteZ,0.8039999999999999,0.007999999999999964,0.794014,0.008587999999999995
ShapesAll,0.8160019999999999,0.005227746742144239,0.8058400000000001,0.0063708743512959016
SmallKitchenAppliances,0.7952000000000001,0.006174068350771651,0.794238,0.005993534516460208
SmoothSubspace,0.9146660000000001,0.018573146852378045,0.9148419999999999,0.01842789776398816
StarLightCurves,0.9754019999999999,0.0015748701533777128,0.9649979999999999,0.0016896674228971818
SwedishLeaf,0.9103999999999999,0.012719748425185138,0.910812,0.013311365669982906
Symbols,0.9497479999999999,0.0049651441066700264,0.9497439999999999,0.00512544866328795
SyntheticControl,0.9673300000000001,0.004898979485566361,0.9673019999999999,0.004921867125390526
Trace,1.0,0.0,1.0,0.0
TwoPatterns,0.93865,0.00233773394551218,0.938326,0.0023835066603641007
UMD,0.956942,0.006805907433987064,0.95688,0.006895491280539768
UWaveGestureLibraryAll,0.9211599999999999,0.004067692220411987,0.92021,0.00402689458516112
UWaveGestureLibraryX,0.792964,0.0018840764315706453,0.77476,0.0027444270804668734
UWaveGestureLibraryY,0.698658,0.004291136912287952,0.689998,0.0046464024793381915
UWaveGestureLibraryZ,0.73551,0.004403639403947596,0.722406,0.005861858408388942
WordSynonyms,0.6300939999999999,0.00930126141982905,0.49536600000000003,0.01191499660092271
Worms,0.72727,0.0,0.6925160000000001,0.009146924291804316
