Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
InsectEPGRegularTrain,0.8489979999999999,0.0054470961071014,0.831116,0.0069764678742182
InsectEPGSmallTrain,0.7277099999999999,0.0092969521887551,0.7094940000000001,0.0085373358842205
InsectWingbeatSound,0.640808,0.0027185245998519,0.631264,0.0030697009626346
ItalyPowerDemand,0.965404,0.0015807415981114,0.965404,0.0015807415981114
LargeKitchenAppliances,0.8218679999999999,0.0070360596927541,0.821646,0.0071219340069955
Lightning2,0.7672140000000001,0.0191210633595519,0.764524,0.0190400909661692
Lightning7,0.75342,0.0,0.74932,0.0
Mallat,0.957014,0.0018775473362873,0.9568,0.0018837091070544
Meat,0.96667,0.0,0.96658,1.1102230246251563e-16
MedicalImages,0.653948,0.070252920622562,0.6103939999999999,0.0545116943783625
MelbournePedestrian,0.8840520000000002,0.0044567584632779,0.882136,0.0045984371258069
MiddlePhalanxOutlineAgeGroup,0.51169,0.0254486675486163,0.4455419999999999,0.0228081629247074
MiddlePhalanxOutlineCorrect,0.8323020000000001,0.0100526780511463,0.828012,0.0105921544550671
MiddlePhalanxTW,0.505196,0.0189958959778158,0.364112,0.0200292230503332
MixedShapesRegularTrain,0.95794,0.0008260024213039,0.956738,0.000768151026817
MixedShapesSmallTrain,0.91464,0.0008260024213039,0.910208,0.0009379850745081
MoteStrain,0.93706,0.0009329523031752,0.936506,0.0009422653554068
NonInvasiveFetalECGThorax1,0.922342,0.0090996734007325,0.91546,0.0106766268081262
NonInvasiveFetalECGThorax2,0.947176,0.0033196602235771,0.941946,0.0034820488221734
OSULeaf,0.80744,0.0033075005668933,0.797598,0.0039570969156693
OliveOil,0.8933340000000001,0.0133319999999999,0.857808,0.0314039999999999
PLAID,0.930354,0.0018999747366741,0.878274,0.0030774183985932
PhalangesOutlinesCorrect,0.829138,0.0028166746350972,0.813686,0.0033536821554822
Phoneme,0.172152,0.0019631138530406,0.1139819999999999,0.0012618304164981
PickupGestureWiimoteZ,0.808,0.0097979589711326,0.8009999999999999,0.0095530099968543
PigAirwayPressure,0.214424,0.0049025120091642,0.212102,0.0054712097382571
PigArtPressure,0.680766,0.0038479999999999,0.6669020000000001,0.0035838493271899
PigCVP,0.698078,0.0035951990209166,0.687646,0.0031646206723713
Plane,1.0,0.0,1.0,0.0
PowerCons,0.965556,0.0064802456743552,0.96555,0.006484362728904
ProximalPhalanxOutlineAgeGroup,0.822438,0.0393405462087144,0.7468619999999999,0.0419220979436859
ProximalPhalanxOutlineCorrect,0.9024059999999998,0.0083035356324881,0.87935,0.0111268593951752
ProximalPhalanxTW,0.7746359999999999,0.0247567547146228,0.522656,0.032668718738267
RefrigerationDevices,0.519466,0.0086641643567051,0.5131819999999999,0.0085765573512919
Rock,0.904,0.0149666295470957,0.899356,0.0205042411222653
ScreenType,0.4437340000000001,0.0052247625783378,0.443566,0.0049716741647054
SemgHandGenderCh2,0.919998,0.0027872739370216,0.912808,0.0027849122068747
SemgHandMovementCh2,0.57111,0.0081956329834857,0.5698160000000001,0.0084662473386973
SemgHandSubjectCh2,0.8902199999999999,0.0051818297926504,0.890766,0.0050522454413854
ShakeGestureWiimoteZ,0.8800000000000001,1.1102230246251563e-16,0.8722899999999999,1.1102230246251563e-16
ShapeletSim,0.903334,0.0134269126756675,0.903166,0.013460360470656
ShapesAll,0.8600000000000001,0.0034973018171155,0.85218,0.0039291322197146
SmallKitchenAppliances,0.8079980000000001,0.0065327892970767,0.807498,0.0064002074966363
SmoothSubspace,0.97333,0.0,0.97332,0.0
SonyAIBORobotSurface1,0.79634,0.0050028951618038,0.795896,0.0050995199774096
SonyAIBORobotSurface2,0.87723,0.0031148033645802,0.873174,0.0032305640374398
StarLightCurves,0.9743099999999998,0.0008004998438475,0.964758,0.001030522197723
Strawberry,0.976758,0.002163500866651,0.9749300000000002,0.002327565251502
SwedishLeaf,0.95392,0.013778592090631,0.95417,0.0141567750564879
Symbols,0.96663,0.0016087510683757,0.966882,0.0015890047199426
SyntheticControl,0.990666,0.0024919438195914,0.990664,0.0024951520995723
ToeSegmentation1,0.917544,0.0051151172029583,0.917194,0.0052439244845821
ToeSegmentation2,0.8846160000000001,0.0128726121669224,0.8317540000000001,0.0151847352298286
Trace,1.0,0.0,1.0,0.0
TwoLeadECG,0.993854,0.000782626347627,0.993854,0.000782626347627
TwoPatterns,0.99935,0.0002549509756796,0.999336,0.0002585033848907
UMD,0.99306,0.0,0.99305,0.0
UWaveGestureLibraryAll,0.97069,0.0004337741347752,0.970494,0.0004351367601111
UWaveGestureLibraryX,0.8148500000000001,0.0065323043407361,0.8003039999999999,0.0032349751158239
UWaveGestureLibraryY,0.74003,0.0074748725741647,0.732778,0.0066697718101896
UWaveGestureLibraryZ,0.74668,0.0038441644085548,0.735454,0.0039977623741288
Wafer,0.997112,0.0002559999999999,0.992472,0.0006785101325698
Wine,0.937036,0.0090680110277832,0.93677,0.0091855865354369
WordSynonyms,0.72163,0.0046077630147393,0.599488,0.0037844703724563
Worms,0.672724,0.0051919999999999,0.665196,0.0033157901019213
WormsTwoClass,0.706494,0.0103879999999999,0.703204,0.0105999520753633
Yoga,0.8942019999999999,0.0025092899394051,0.89329,0.0025268399236991
