Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
MoteStrain,0.93834,0.0015512575543732378,0.93771,0.0015770732386290775
NonInvasiveFetalECGThorax1,0.90565,0.003400229404025548,0.8968659999999999,0.003675092379791314
NonInvasiveFetalECGThorax2,0.9298739999999999,0.002305797909618277,0.922964,0.002803409352912983
OSULeaf,0.912396,0.009568725306957036,0.908364,0.010065266216052124
OliveOil,0.7333339999999999,0.06992122556134153,0.666718,0.1096180474921899
PLAID,0.909126,0.004620911598375364,0.859206,0.00864837233241029
PhalangesOutlinesCorrect,0.8130539999999999,0.003346966387641187,0.790796,0.00436711621095661
Phoneme,0.192406,0.0035049142642866434,0.13084,0.0029420605024370237
PickupGestureWiimoteZ,0.6719999999999999,0.03249615361854381,0.652632,0.03345400926645412
PigAirwayPressure,0.282696,0.028426818745684507,0.285066,0.02803929713812385
PigArtPressure,0.9692320000000001,0.015078306801494686,0.969036,0.01458256026903369
PigCVP,0.7519220000000001,0.038172273917072334,0.74244,0.03603239653423011
Plane,1.0,0.0,1.0,0.0
PowerCons,0.99,0.0022199999999999776,0.99,0.0022199999999999776
ProximalPhalanxOutlineAgeGroup,0.8409739999999999,0.0049738982699689465,0.759174,0.006059886467583375
ProximalPhalanxOutlineCorrect,0.88591,0.007954500612860637,0.8555020000000001,0.010537182545633357
ProximalPhalanxTW,0.811708,0.015303371393258372,0.597758,0.023423903517560844
RefrigerationDevices,0.511468,0.0070365144780636804,0.49886400000000003,0.005726250431128562
Rock,0.628,0.041182520563948,0.5783739999999999,0.06456293320474217
ScreenType,0.448534,0.012092502801322805,0.44563600000000003,0.0115896930071508
SemgHandGenderCh2,0.8669999999999998,0.01279670113740255,0.8588039999999999,0.013979470090100005
SemgHandMovementCh2,0.673334,0.010037116318943407,0.6735680000000001,0.010047408422075816
SemgHandSubjectCh2,0.8582220000000002,0.008242090511514668,0.857496,0.008368834088449838
ShakeGestureWiimoteZ,0.74,0.021908902300206663,0.7243319999999999,0.021456222780349768
ShapeletSim,0.5566679999999999,0.02205312349759101,0.555888,0.02285899857824047
ShapesAll,0.877,0.002667500702905239,0.8696240000000002,0.0029807690282878515
SmallKitchenAppliances,0.797334,0.003771708366244661,0.796852,0.004041224566885648
SmoothSubspace,0.914668,0.016000166749131062,0.913998,0.01634577180802423
SonyAIBORobotSurface1,0.854242,0.009792279407778349,0.8542019999999999,0.009768841077630477
SonyAIBORobotSurface2,0.7788039999999999,0.005527887842566991,0.769664,0.006265344683255649
StarLightCurves,0.9809620000000001,0.0004585804182474583,0.9718119999999999,0.0008078960329151328
Strawberry,0.9659460000000001,0.004391658456665311,0.963232,0.004689892962531218
SwedishLeaf,0.9558399999999999,0.004122911592552052,0.95624,0.004070223581082518
Symbols,0.9497480000000001,0.003760900955888119,0.94991,0.003850709025621119
SyntheticControl,0.9880000000000001,0.0026675007029052277,0.9880040000000001,0.002658011286657746
ToeSegmentation1,0.90263,0.01626980884952248,0.9021060000000001,0.01650100918125919
ToeSegmentation2,0.90923,0.013232469157341735,0.8659379999999999,0.02042464726745607
Trace,1.0,0.0,1.0,0.0
TwoLeadECG,0.986302,0.003314932276834622,0.986302,0.003314932276834622
TwoPatterns,0.9630000000000001,0.0008366600265340697,0.962858,0.0008361674473453173
UMD,0.970834,0.0051966281375522535,0.9707100000000001,0.00524469636871383
UWaveGestureLibraryAll,0.955722,0.0021281766843944025,0.9554480000000002,0.002141199663739946
UWaveGestureLibraryX,0.8158,0.0014924744553927974,0.79979,0.0019029661058463207
UWaveGestureLibraryY,0.7365700000000001,0.0037808623354996756,0.72735,0.00396277175724263
UWaveGestureLibraryZ,0.7642100000000001,0.003249393789616765,0.753246,0.0037028021821317748
Wafer,0.9973699999999999,0.00012296340919149007,0.993148,0.00032021242949017135
Wine,0.788888,0.06583935643670888,0.7815420000000001,0.07064163174785813
WordSynonyms,0.691534,0.007766892815019409,0.5590860000000001,0.006491688840355792
Worms,0.65974,0.02234512116771803,0.647068,0.02495022035974832
WormsTwoClass,0.72208,0.017616365118831964,0.71883,0.019482283233748555
Yoga,0.855402,0.004223711164367188,0.8537779999999999,0.004529611020827273
